_id,code_etablissement,CRE,delegation,nom_etablissement,Type,cre_ar,delagation_ar,code_auto,nom_etablissement_ar,region_ar,cycle_ar,Latitude initiale,Longitude initiale
4278,10845907,Sousse,KONDAR,E.P.BIR JEDID,E.PRIMAIRE,سوسة,كندار,845907,م.إ.  بئر الجديد,منطقة غير بلدية,مدرسة ابتدائية,35.8619559999999,10.1943199999999
4279,10845909,Sousse,KONDAR,E.P.OULED EL ABED,E.PRIMAIRE,سوسة,كندار,845909,م.إ.  أولاد العابد ,منطقة غير بلدية,مدرسة ابتدائية,35.989106,10.294256
4280,10845910,Sousse,KONDAR,E.P EL ROUKEY,E.PRIMAIRE,سوسة,كندار,845910,م.إبت. الرقي,منطقة غير بلدية,مدرسة ابتدائية,35.919497,10.297534
4281,10912502,Nabeul,NABEUL,E.P.THAMEUR,E.PRIMAIRE,نابل,نابل,912502,م.إ.  الحبيب ثامر نابل,منطقة بلدية,مدرسة ابتدائية,36.4525229999999,10.732498
4282,10912503,Nabeul,NABEUL,E.P.ARBI ZARROUK,E.PRIMAIRE,نابل,نابل,912503,م.إ. العربي زروق,منطقة بلدية,مدرسة ابتدائية,36.4566269999999,10.740416
4283,10912504,Nabeul,NABEUL,E.P.IBN KHALDOUN ,E.PRIMAIRE,نابل,نابل,912504,م.إ.  ابن خلدون,منطقة بلدية,مدرسة ابتدائية,36.452877,10.736668
4284,10912506,Nabeul,NABEUL,E.P.SIDI ACHOUR,E.PRIMAIRE,نابل,نابل,912506,م.إ.  سيدي عاشور,منطقة بلدية,مدرسة ابتدائية,36.455199,10.724197
4285,10912507,Nabeul,NABEUL,E.P.HABIB KARMA,E.PRIMAIRE,نابل,نابل,912507,م.إ.  الحبيب كرمة,منطقة بلدية,مدرسة ابتدائية,36.4475539999999,10.746202
4286,10912511,Nabeul,NABEUL,E.P.BIR CHALLOUF-BELLAHOUANE,E.PRIMAIRE,نابل,نابل,912511,م.إ.  بئر شلوف- بلهوان,منطقة بلدية,مدرسة ابتدائية,36.4496079999999,10.721417
4287,10912515,Nabeul,NABEUL,E.P.SIDI AMOR,E.PRIMAIRE,نابل,نابل,912515,م.إ.  سيدي عمر,منطقة بلدية,مدرسة ابتدائية,36.4609949999999,10.740022
4288,10912516,Nabeul,NABEUL,E.P.AIN KMICHA-CHEBBI,E.PRIMAIRE,نابل,نابل,912516,م.إ.  عين كميشة - شبي,منطقة غير بلدية,مدرسة ابتدائية,36.504061,10.678597
4289,10912517,Nabeul,NABEUL,E.P.BOUGHEDIR,E.PRIMAIRE,نابل,نابل,912517,م.إ.  بوغدير,منطقة بلدية,مدرسة ابتدائية,36.454799,10.735866
4290,10912518,Nabeul,NABEUL,E.P.2 MARS 34,E.PRIMAIRE,نابل,نابل,912518,م.إ.  2 مارس 34 نابل,منطقة بلدية,مدرسة ابتدائية,36.454965,10.72493
4291,10912519,Nabeul,NABEUL,E.P.NEAPOLIS,E.PRIMAIRE,نابل,نابل,912519,م.إ.  نيابوليس,منطقة بلدية,مدرسة ابتدائية,36.447091,10.72917
4292,10912520,Nabeul,NABEUL,E.P.NARENGE,E.PRIMAIRE,نابل,نابل,912520,م.إ.  النارنج,منطقة بلدية,مدرسة ابتدائية,36.4600769999999,10.7240959999999
4293,10912521,Nabeul,NABEUL,E.P.CITE ESSALAMA,E.PRIMAIRE,نابل,نابل,912521,م.إ.  حي الهوارية السلامة,منطقة غير بلدية,مدرسة ابتدائية,36.4862559999999,10.666858
4294,10912522,Nabeul,NABEUL,E.P EL TAMAYOZ (ALRIYADH) ,E.PRIMAIRE,نابل,نابل,912522,م.إبت.التميز(الرياض),منطقة بلدية,مدرسة ابتدائية,36.451149,10.74176
4295,10912801,Nabeul,DAR CHAABANE,E.P.RUE HEDI CHAKER,E.PRIMAIRE,نابل,دارشعبان,912801,م.إ.  الهادي شاكر,منطقة بلدية,مدرسة ابتدائية,36.4637779999999,10.7445869999999
4296,10912802,Nabeul,DAR CHAABANE,E.P.IBN FOURAT-S.GHODHBEN,E.PRIMAIRE,نابل,دارشعبان,912802,م.إ. الصادق الغضبان-ابن فورات,منطقة بلدية,مدرسة ابتدائية,36.463687,10.747317
4297,10912803,Nabeul,DAR CHAABANE,E.P.TAREK IBN ZIED,E.PRIMAIRE,نابل,دارشعبان,912803,م.إ.  طارق ابن زياد,منطقة بلدية,مدرسة ابتدائية,36.465197,10.7504209999999
4298,10912804,Nabeul,DAR CHAABANE,E.P.FRININE IBN HANI,E.PRIMAIRE,نابل,دارشعبان,912804,م.إ.  الفرينين,منطقة غير بلدية,مدرسة ابتدائية,36.564407,10.672318
4299,10912805,Nabeul,DAR CHAABANE,E.P.BAYOUB K.EL HAJERI,E.PRIMAIRE,نابل,دارشعبان,912805,م.إ.  بيوب خميس الحجري,منطقة غير بلدية,مدرسة ابتدائية,36.55192,10.652514
4300,10912806,Nabeul,DAR CHAABANE,E.P.HILALIA,E.PRIMAIRE,نابل,دارشعبان,912806,م.إ.  الهلالية,منطقة بلدية,مدرسة ابتدائية,36.468991,10.749359
4301,10912807,Nabeul,DAR CHAABANE,E.P.MED.SALAH GHODHBEN,E.PRIMAIRE,نابل,دارشعبان,912807,م.إ.  محمد صالح الغضبان,منطقة بلدية,مدرسة ابتدائية,36.464388,10.746696
4302,10912808,Nabeul,DAR CHAABANE,E.P.HENCHIR AMROUN,E.PRIMAIRE,نابل,دارشعبان,912808,م.إ. هنشير عمرون,منطقة بلدية,مدرسة ابتدائية,36.503653,10.71677
4303,10912809,Nabeul,DAR CHAABANE,E.P.ENAJAH DAR CHABEN EL FEHRI,E.PRIMAIRE,نابل,دارشعبان,912809,م.إ.  النجاح دار شعبان الفهري,منطقة بلدية,مدرسة ابتدائية,36.455255,10.749359
4304,10912810,Nabeul,DAR CHAABANE,E.P.CITE ENNOZHA,E.PRIMAIRE,نابل,دارشعبان,912810,م.إ.  حي النزهة,منطقة بلدية,مدرسة ابتدائية,36.4631159999999,10.740641
4305,10912811,Nabeul,DAR CHAABANE,E.P.EL BTINE,E.PRIMAIRE,نابل,دارشعبان,912811,م.إ.  البطين,منطقة بلدية,مدرسة ابتدائية,36.5019009999999,10.702461
4306,10912812,Nabeul,DAR CHAABANE,E.P.ZAMOU,E.PRIMAIRE,نابل,دارشعبان,912812,م.إ.  زامو,منطقة بلدية,مدرسة ابتدائية,36.510562,10.730193
4307,10913001,Nabeul,KORBA,E.APP.RUE BOURGUIBA,E.PRIMAIRE,نابل,قربة,913001,م.إ. التطبيقية بورقيبة,منطقة بلدية,مدرسة ابتدائية,36.5780699999999,10.8617209999999
4308,10913002,Nabeul,KORBA,E.P.PLACE DU MARCHE,E.PRIMAIRE,نابل,قربة,913002,م.إ.  ساحة السوق,منطقة بلدية,مدرسة ابتدائية,36.575377,10.85838
4309,10913003,Nabeul,KORBA,E.P.EL AKHLAK,E.PRIMAIRE,نابل,قربة,913003,م.إ. الأخلاق,منطقة بلدية,مدرسة ابتدائية,36.583187,10.859379
4310,10913004,Nabeul,KORBA,E.APP.CHABBI,E.PRIMAIRE,نابل,قربة,913004,م.إ.  التطبيقية الشابي بقربة,منطقة بلدية,مدرسة ابتدائية,36.56938,10.855256
4311,10913005,Nabeul,KORBA,E.P.ESSAADA,E.PRIMAIRE,نابل,قربة,913005,م.إ.  السعادة,منطقة بلدية,مدرسة ابتدائية,36.578999,10.856157
4312,10913006,Nabeul,KORBA,E.P.AV.BOURGUIBA TAZARKA,E.PRIMAIRE,نابل,قربة,913006,م.إ.  شارع بورقيبة تازركة,منطقة بلدية,مدرسة ابتدائية,36.545842,10.8366659999999
4313,10913008,Nabeul,KORBA,E.P.BOUJRIDA,E.PRIMAIRE,نابل,قربة,913008,م.إ.  بوجريدة,منطقة غير بلدية,مدرسة ابتدائية,36.60302226,10.75803224
4314,10913009,Nabeul,KORBA,E.P.BENI AYCHOUNE,E.PRIMAIRE,نابل,قربة,913009,م.إ.  بني عيشون,منطقة بلدية,مدرسة ابتدائية,36.575642,10.844548
4315,10913010,Nabeul,KORBA,E.P.DIAR EL HOJAJ,E.PRIMAIRE,نابل,قربة,913010,م.إ.  ديار الحجاج,منطقة غير بلدية,مدرسة ابتدائية,36.6264594,10.8636477199999
4316,10913011,Nabeul,KORBA,E.P.GARAAT SASSI,E.PRIMAIRE,نابل,قربة,913011,م.إ.  قرعة ساسي,منطقة غير بلدية,مدرسة ابتدائية,36.653443,10.855744
4317,10913012,Nabeul,KORBA,E.P.KSAR SAAD,E.PRIMAIRE,نابل,قربة,913012,م.إ.  قصر سعد,منطقة غير بلدية,مدرسة ابتدائية,36.655169,10.90202
4318,10913013,Nabeul,KORBA,E.P.EL ATHLATH,E.PRIMAIRE,نابل,قربة,913013,م.إ. الاثلاث,منطقة غير بلدية,مدرسة ابتدائية,36.634469,10.828877
4319,10913014,Nabeul,KORBA,E.P.BENI AYECHE,E.PRIMAIRE,نابل,قربة,913014,م.إ.  بني عياش,منطقة غير بلدية,مدرسة ابتدائية,36.6707109999999,10.8002939999999
4320,10913015,Nabeul,KORBA,E.P.BOULIDINE,E.PRIMAIRE,نابل,قربة,913015,م.إ.  بوليدين,منطقة غير بلدية,مدرسة ابتدائية,36.6184137799999,10.8072631
4321,10913017,Nabeul,KORBA,E.P.SIDI BELHASSEN,E.PRIMAIRE,نابل,قربة,913017,م.إ. تازركة سيدي بلحسن,منطقة بلدية,مدرسة ابتدائية,36.55153,10.832582
4322,10913018,Nabeul,KORBA,E.P.BELYES,E.PRIMAIRE,نابل,قربة,913018,م.إ.  بلياس قربة,منطقة غير بلدية,مدرسة ابتدائية,36.6612069999999,10.8715449999999
4323,10913019,Nabeul,KORBA,E.P.KOBBET LAGHA,E.PRIMAIRE,نابل,قربة,913019,م.إ. قبة لاغا,منطقة غير بلدية,مدرسة ابتدائية,36.6164539999999,10.7121309999999
4324,10913020,Nabeul,KORBA,E.P.KASBAT,E.PRIMAIRE,نابل,قربة,913020,م.إ.  القصبات,منطقة غير بلدية,مدرسة ابتدائية,36.650317,10.760837
4325,10913021,Nabeul,KORBA,E.P.BOULAZHAR,E.PRIMAIRE,نابل,قربة,913021,م.إ.  بولزهار,منطقة غير بلدية,مدرسة ابتدائية,36.681296,10.813508
4326,10913022,Nabeul,KORBA,E.P.JEBEL HADDAD,E.PRIMAIRE,نابل,قربة,913022,م.إ.  جبل الحداد,منطقة غير بلدية,مدرسة ابتدائية,36.5998459999999,10.794869
4327,10913023,Nabeul,KORBA,E.P.CITE INDUSTRIELLE,E.PRIMAIRE,نابل,قربة,913023,م.إ.  الحي الصناعي,منطقة بلدية,مدرسة ابتدائية,36.581194,10.825142
4328,10913024,Nabeul,KORBA,E.P.CITE JERBI,E.PRIMAIRE,نابل,قربة,913024,م.إ.  حي الجربي,منطقة بلدية,مدرسة ابتدائية,36.5913639999999,10.865765
4329,10913025,Nabeul,KORBA,E.P.BENI MECHKEL,E.PRIMAIRE,نابل,قربة,913025,م.إ.  بني مشكال,منطقة غير بلدية,مدرسة ابتدائية,36.5848,10.732227
4330,10913026,Nabeul,KORBA,E.P.KHARRAZE ETTADHAMEN,E.PRIMAIRE,نابل,قربة,913026,م.إ.  خراز,منطقة غير بلدية,مدرسة ابتدائية,36.678477,10.759873
4331,10913027,Nabeul,KORBA,E.P.FARHAT HACHED,E.PRIMAIRE,نابل,قربة,913027,م.إ. فرحات حشاد,منطقة بلدية,مدرسة ابتدائية, 36.583702, 10.858822
4332,10913201,Nabeul,BENI KHALLED,E.P.BIR DRASSEN,E.PRIMAIRE,نابل,بني خلاد,913201,م.إ.  بئر دراسن,منطقة غير بلدية,مدرسة ابتدائية,36.62325981,10.69306553
4333,10913202,Nabeul,BENI KHALLED,E.P.PLACE LIBERATION,E.PRIMAIRE,نابل,بني خلاد,913202,م.إ.  ساحة التحرير,منطقة بلدية,مدرسة ابتدائية,36.650275,10.592929
4334,10913203,Nabeul,BENI KHALLED,E.P.ARBI ZARROUK,E.PRIMAIRE,نابل,بني خلاد,913203,م.إ.  العربي زروق,منطقة بلدية,مدرسة ابتدائية,36.6501519999999,10.591925
4335,10913204,Nabeul,BENI KHALLED,E.P.ZAOUIET JEDIDI,E.PRIMAIRE,نابل,بني خلاد,913204,م.إ.  زاوية الجديدي,منطقة بلدية,مدرسة ابتدائية,36.644671,10.5742449999999
4336,10913205,Nabeul,BENI KHALLED,E.P.SIDI TOUMI,E.PRIMAIRE,نابل,بني خلاد,913205,م.إ.  سيدي التومي,منطقة غير بلدية,مدرسة ابتدائية,36.628644,10.616842
4337,10913206,Nabeul,BENI KHALLED,E.P.GABBOUDI,E.PRIMAIRE,نابل,بني خلاد,913206,م.إ.  القبودي,منطقة غير بلدية,مدرسة ابتدائية,36.628081,10.552039
4338,10913207,Nabeul,BENI KHALLED,E.P.SIDI ALEYA,E.PRIMAIRE,نابل,بني خلاد,913207,م.إ. سيدي علية,منطقة غير بلدية,مدرسة ابتدائية,36.657766,10.611416
4339,10913208,Nabeul,BENI KHALLED,E.P.KOBBA KEBIRA,E.PRIMAIRE,نابل,بني خلاد,913208,م.إ.  القبة الكبيرة,منطقة غير بلدية,مدرسة ابتدائية,36.6038679999999,10.586755
4340,10913209,Nabeul,BENI KHALLED,E.P.BATROU,E.PRIMAIRE,نابل,بني خلاد,913209,م.إ.  باطرو,منطقة غير بلدية,مدرسة ابتدائية,36.5827749999999,10.5694339999999
4341,10913210,Nabeul,BENI KHALLED,E.P.MEZNINE,E.PRIMAIRE,نابل,بني خلاد,913210,م.إ.  المزنين,منطقة غير بلدية,مدرسة ابتدائية,36.601438,10.6914979999999
4342,10913211,Nabeul,BENI KHALLED,E.P.HATTOUS,E.PRIMAIRE,نابل,بني خلاد,913211,م.إ. حنوس,منطقة غير بلدية,مدرسة ابتدائية,36.631532,10.67248
4343,10913212,Nabeul,BENI KHALLED,E.P.ELMOGHRA,E.PRIMAIRE,نابل,بني خلاد,913212,م.إ.  المغرة,منطقة غير بلدية,مدرسة ابتدائية,36.650671,10.555028
4344,10913214,Nabeul,BENI KHALLED,E.P.ROUTE SIDI BOU YAHIA,E.PRIMAIRE,نابل,بني خلاد,913214,م.إ. طريق سيدي بويحي,منطقة غير بلدية,مدرسة ابتدائية, 36.649627, 10.584548
4345,10913401,Nabeul,ELMIDA,E.P.HENCHIR LEBNA,E.PRIMAIRE,نابل,الميدة,913401,م.إ.  هنشير لبنة,منطقة غير بلدية,مدرسة ابتدائية,36.703608,10.943688
4346,10913402,Nabeul,ELMIDA,E.P.EL MIDA ROUTE MENZEL TEMIM,E.PRIMAIRE,نابل,الميدة,913402,م.إ.  الميدة طريق منزل تميم,منطقة بلدية,مدرسة ابتدائية,36.72498,10.851699
4347,10913403,Nabeul,ELMIDA,E.P.OUM DHOUIL,E.PRIMAIRE,نابل,الميدة,913403,م.إ.  ام ذويل,منطقة غير بلدية,مدرسة ابتدائية,36.725327,10.8339859999999
4348,10913404,Nabeul,ELMIDA,E.P.TAFELLOUNE,E.PRIMAIRE,نابل,الميدة,913404,م.إ.  تافلون,منطقة غير بلدية,مدرسة ابتدائية,36.6953299999999,10.8992609999999
4349,10913405,Nabeul,ELMIDA,E.P.FARTOUNA,E.PRIMAIRE,نابل,الميدة,913405,م.إ.  فرتونة,منطقة غير بلدية,مدرسة ابتدائية,36.7512032599999,10.78028679
4350,10913406,Nabeul,ELMIDA,E.P.KORCHINE,E.PRIMAIRE,نابل,الميدة,913406,م.إ. القرشين,منطقة غير بلدية,مدرسة ابتدائية,36.67686029,10.86568239
4351,10913407,Nabeul,ELMIDA,E.P.SIDI BOUALI,E.PRIMAIRE,نابل,الميدة,913407,م.إ.  سيدي بوعلي,منطقة غير بلدية,مدرسة ابتدائية,36.7711729999999,10.762937
4352,10913408,Nabeul,ELMIDA,E.P.ENNOUR  OM DHOUIL,E.PRIMAIRE,نابل,الميدة,913408,م.إ. النور  ام ذويل,منطقة غير بلدية,مدرسة ابتدائية,36.72436202,10.81599095
4353,10913409,Nabeul,ELMIDA,E.P.MAISRA,E.PRIMAIRE,نابل,الميدة,913409,م.إ.  المعيصرة,منطقة غير بلدية,مدرسة ابتدائية,36.7144139999999,10.826309
4354,10913410,Nabeul,ELMIDA,E.P.BOUDAKHANE,E.PRIMAIRE,نابل,الميدة,913410,م.إ.  بودخان,منطقة غير بلدية,مدرسة ابتدائية,36.7548669999999,10.8354649999999
4355,10913411,Nabeul,ELMIDA,E.P IIN GHRAB,E.PRIMAIRE,نابل,الميدة,913411,م.إ.  عين غراب,منطقة غير بلدية,مدرسة ابتدائية,36.751755,10.808438
4356,10913412,Nabeul,ELMIDA,E.P.DHAHRET ZAOUIA,E.PRIMAIRE,نابل,الميدة,913412,م.إ.  ظهرة الزاوية الميدة,منطقة بلدية,مدرسة ابتدائية,36.735737,10.8619059999999
4357,10913413,Nabeul,ELMIDA,E.P.CHATT EZZOUHOUR,E.PRIMAIRE,نابل,الميدة,913413,م.إ. شط الزهور,منطقة غير بلدية,مدرسة ابتدائية,36.6701849999999,10.917406
4358,10913414,Nabeul,ELMIDA,E.P.ROUIGUETTE,E.PRIMAIRE,نابل,الميدة,913414,م.إ. الرويقات,منطقة غير بلدية,مدرسة ابتدائية,36.767141,10.8100609999999
4359,10913415,Nabeul,ELMIDA,E.P.KHELEYFA,E.PRIMAIRE,نابل,الميدة,913415,م.إ.  الخلايفــة,منطقة غير بلدية,مدرسة ابتدائية,36.716442,10.850153
4360,10913416,Nabeul,ELMIDA,E.P.CITE NOUVELLE,E.PRIMAIRE,نابل,الميدة,913416,م.إ. الحي الجديد,منطقة غير بلدية,مدرسة ابتدائية,36.716999,10.902665
4361,10913417,Nabeul,ELMIDA,E.P.EL HAMADA,E.PRIMAIRE,نابل,الميدة,913417,م.إ.  الحمادة,منطقة غير بلدية,مدرسة ابتدائية,36.681249,10.850095
4362,10913501,Nabeul,MENZEL TEMIME,E.P.IBN KHALDOUN ,E.PRIMAIRE,نابل,منزل تميم,913501,م.إ.  ابن خلدون,منطقة بلدية,مدرسة ابتدائية,36.7843329999999,10.987729
4363,10913502,Nabeul,MENZEL TEMIME,E.P.ZHIOUA,E.PRIMAIRE,نابل,منزل تميم,913502,م.إ.  زهيوة,منطقة بلدية,مدرسة ابتدائية,36.779358,10.988776
4364,10913503,Nabeul,MENZEL TEMIME,E.P.2/3/34-R.M'HIRI-EL MHAJ,E.PRIMAIRE,نابل,منزل تميم,913503,م.إ.  34/3/2المحج,منطقة بلدية,مدرسة ابتدائية,36.779488,10.9856599999999
4365,10913504,Nabeul,MENZEL TEMIME,E.P.EL IFFA,E.PRIMAIRE,نابل,منزل تميم,913504,م.إ.  العفة,منطقة بلدية,مدرسة ابتدائية,36.7787099999999,10.989255
4366,10913505,Nabeul,MENZEL TEMIME,E.P.ET TAMIMIA,E.PRIMAIRE,نابل,منزل تميم,913505,م.إ. التميمية,منطقة بلدية,مدرسة ابتدائية,36.7792109999999,10.9825649999999
4367,10913506,Nabeul,MENZEL TEMIME,E.P.MENZEL HORR 1 - ESSAADA,E.PRIMAIRE,نابل,منزل تميم,913506,م.إ. السعادة - منـــــزل حـــــرّ1,منطقة بلدية,مدرسة ابتدائية,36.72781384,10.9569437099999
4368,10913510,Nabeul,MENZEL TEMIME,E.P.SKALBA EL AHMADIA,E.PRIMAIRE,نابل,منزل تميم,913510,م.إ.  الصقالبة الحمادية,منطقة بلدية,مدرسة ابتدائية,36.7915176799999,10.97006689
4369,10913512,Nabeul,MENZEL TEMIME,E.P.DAMOUS,E.PRIMAIRE,نابل,منزل تميم,913512,م.إ. الداموس,منطقة غير بلدية,مدرسة ابتدائية,36.766989,10.9147839999999
4370,10913513,Nabeul,MENZEL TEMIME,E.P.EL FAOUZ SIDI ABDELMONEEM,E.PRIMAIRE,نابل,منزل تميم,913513,م.إ.  سيدي عبد المنعم,منطقة غير بلدية,مدرسة ابتدائية,36.852687,10.959165
4371,10913516,Nabeul,MENZEL TEMIME,E.P.RAININE,E.PRIMAIRE,نابل,منزل تميم,913516,م.إ.  الرعينين,منطقة غير بلدية,مدرسة ابتدائية,36.8395678899999,10.91293119
4372,10913517,Nabeul,MENZEL TEMIME,E.P.LAZDINE,E.PRIMAIRE,نابل,منزل تميم,913517,م.إ.  لزدين,منطقة غير بلدية,مدرسة ابتدائية,36.8202785,10.89124664
4373,10913518,Nabeul,MENZEL TEMIME,E.P.ELOUDIANE,E.PRIMAIRE,نابل,منزل تميم,913518,م.إ.  الوديان,منطقة غير بلدية,مدرسة ابتدائية,36.7951696599999,10.84744397
4374,10913519,Nabeul,MENZEL TEMIME,E.P.MENZEL AISSA,E.PRIMAIRE,نابل,منزل تميم,913519,م.إ.  منزل عيسى,منطقة غير بلدية,مدرسة ابتدائية,36.8623169999999,10.912807
4375,10913522,Nabeul,MENZEL TEMIME,E.P.GOMBAR,E.PRIMAIRE,نابل,منزل تميم,913522,م.إ.  القمبار,منطقة غير بلدية,مدرسة ابتدائية,36.781621,10.821861
4376,10913523,Nabeul,MENZEL TEMIME,E.P.ESSOUDEN,E.PRIMAIRE,نابل,منزل تميم,913523,م.إ.  السودان,منطقة غير بلدية,مدرسة ابتدائية,36.8184729999999,10.825037
4377,10913524,Nabeul,MENZEL TEMIME,E.P.SIDI JAMELEDDINE,E.PRIMAIRE,نابل,منزل تميم,913524,م.إ. سيدي جمال الدين,منطقة غير بلدية,مدرسة ابتدائية,36.794248,11.018266
4378,10913526,Nabeul,MENZEL TEMIME,E.P.EL GOBA-KHBINA,E.PRIMAIRE,نابل,منزل تميم,913526,م.إ.  القبة,منطقة غير بلدية,مدرسة ابتدائية,36.805092,10.929486
4379,10913527,Nabeul,MENZEL TEMIME,E.P.KERSELINE,E.PRIMAIRE,نابل,منزل تميم,913527,م.إ.  القرصوليـــن,منطقة غير بلدية,مدرسة ابتدائية,36.88338085,10.93365449
4380,10913529,Nabeul,MENZEL TEMIME,E.P.BENI HAMMED,E.PRIMAIRE,نابل,منزل تميم,913529,م.إ.  بني حماد,منطقة غير بلدية,مدرسة ابتدائية,36.842573,10.978819
